,AGENCY-COMPANY,HEADQUARTERS,2015-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
681,Sockeye,"Portland, Ore.",5750000,5.6,Sockeye,Independent
682,Mintz & Hoke,"Avon, Conn.",5735000,-6.5,Mintz & Hoke,Independent
683,Public Communications,Chicago,5724000,-5.0,Public Communications,Independent
684,Portent*,Seattle,5700000,0.0,Portent,Independent
685,Imaginuity Interactive,Dallas,5700000,6.5,Imaginuity Interactive,Independent
686,Spawn Ideas,"Anchorage, Alaska",5696000,-2.6,Spawn Ideas,Independent
687,GRP Media,Chicago,5650000,7.6,GRP Media,Independent
688,Centigrade,"Birmingham, Mich.",5650000,-34.3,Centigrade,Independent
689,LRXD,Denver,5617000,26.2,LRXD,Independent
690,Footsteps* [Omnicom],New York,5583000,-14.3,Footsteps ,Omnicom
691,CooperKatz & Co.,New York,5581000,16.5,CooperKatz & Co.,Independent
692,Renavatio Healthcare Communications,"Newtown, Pa.",5580000,-4.6,Renavatio Healthcare Communications,Independent
693,L3 Advertising,New York,5500000,37.5,L3 Advertising,Independent
694,Alinean*,"Winter Park, Fla.",5500000,-8.3,Alinean,Independent
695,NFusion,"Austin, Texas",5465000,-25.0,NFusion,Independent
696,Wexley School for Girls,Seattle,5429000,10.2,Wexley School for Girls,Independent
697,Ink,"Irvine, Calif.",5333000,7.6,Ink,Independent
698,BeCore,Los Angeles,5326000,36.6,BeCore,Independent
699,Stephan & Brady,"Madison, Wis.",5309000,0.9,Stephan & Brady,Independent
700,Extractable,San Francisco,5300000,29.4,Extractable,Independent
701,2e Creative,St. Louis,5294000,50.0,2e Creative,Independent
702,Entree Health Princeton* [Omnicom],"Princeton, N.J.",5244000,20.0,Entree Health Princeton ,Omnicom
703,O2 Ideas,"Birmingham, Ala.",5225000,-59.5,O2 Ideas,Independent
704,Mediasmith*,San Francisco,5215000,13.3,Mediasmith,Independent
705,San Jose Group,Chicago,5201000,-8.6,San Jose Group,Independent
706,Milici Valenti Ng Pack,Honolulu,5182000,-28.8,Milici Valenti Ng Pack,Independent
707,ES Advertising,Los Angeles,5174000,-25.0,ES Advertising,Independent
708,Allscope Direct,New York,5173000,48.1,Allscope Direct,Independent
709,Firehouse,Dallas,5140000,9.6,Firehouse,Independent
710,Love Communications*,Salt Lake City,5131000,-1.1,Love Communications,Independent
711,Cheil Worldwide,New York,5086000,-11.9,Cheil Worldwide,Independent
712,Two by Four,Chicago,5041000,-1.5,Two by Four,Independent
713,We Are Social* [BlueFocus Communication Group],London,5011000,5.3,We Are Social ,BlueFocus Communication Group
714,Brokaw,Cleveland,5008000,-12.0,Brokaw,Independent
715,Bruce Clay,"Simi Valley, Calif.",5004000,-8.0,Bruce Clay,Independent
716,Fame,Minneapolis,5000000,-9.1,Fame,Independent
717,Latin3,"Hollywood, Fla.",5000000,0.0,Latin3,Independent
718,Aventria Health Group*,"Doylestown, Pa.",5000000,,Aventria Health Group,Independent
719,Maier Advertising,"Farmington, Conn.",5000000,0.0,Maier Advertising,Independent
720,Quiet Light Communications*,"Rockford, Ill.",5000000,0.0,Quiet Light Communications,Independent
721,Nomadic Agency,"Scottsdale, Ariz.",5000000,19.0,Nomadic Agency,Independent
722,Magnani Continuum Marketing,Chicago,4950000,5.3,Magnani Continuum Marketing,Independent
723,Small Army,Boston,4915000,14.3,Small Army,Independent
724,CBD Marketing,Chicago,4900000,16.7,CBD Marketing,Independent
725,OBI Creative,Omaha,4860000,-17.0,OBI Creative,Independent
726,GdB (Gabriel deGrood Bendt),Minneapolis,4800000,20.0,GdB (Gabriel deGrood Bendt),Independent
727,Richards/Carlberg,Houston,4800000,14.0,Richards/Carlberg,Independent
728,AgencyQ,Washington,4785000,8.9,AgencyQ,Independent
729,Linhart Public Relations,Denver,4725000,-1.9,Linhart Public Relations,Independent
730,LatinMedios.com,"Aventura, Fla.",4664000,52.0,LatinMedios.com,Independent
731,Baldwin&,"Raleigh, N.C.",4600000,2.2,Baldwin&,Independent
732,RP3 Agency,"Bethesda, Md.",4600000,-14.8,RP3 Agency,Independent
733,Hanapin Marketing,"Bloomington, Ind.",4599000,8.7,Hanapin Marketing,Independent
734,RockOrange,Miami,4594000,3.7,RockOrange,Independent
735,Pinta,"Miami Beach, Fla.",4550000,40.0,Pinta,Independent
736,Oden,"Memphis, Tenn.",4514000,-7.2,Oden,Independent
737,Bensimon Byrne,Toronto,4508000,47.3,Bensimon Byrne,Independent
738,Fixation Marketing*,"Bethesda, Md.",4500000,20.0,Fixation Marketing,Independent
739,L.C. Williams & Associates*,Chicago,4500000,-4.6,L.C. Williams & Associates,Independent
740,Turkel Brands,Miami,4500000,-23.7,Turkel Brands,Independent
741,Sandstorm Design,Chicago,4450000,4.7,Sandstorm Design,Independent
742,BFO,Chicago,4448000,5.9,BFO,Independent
743,Masterminds,Philadelphia,4418000,-14.1,Masterminds,Independent
744,Moses,Phoenix,4375000,28.7,Moses,Independent
745,SMM Advertising,"Smithtown, N.Y.",4358000,-3.0,SMM Advertising,Independent
746,New & Improved Media*,"El Segundo, Calif.",4329000,14.7,New & Improved Media,Independent
747,Catalyst Inc.,"Providence, R.I.",4310000,-13.2,Catalyst Inc.,Independent
748,Mason*,"Bethany, Conn.",4222000,5.6,Mason,Independent
749,Relevant24* [Publicis],Boston,4202000,2.4,Relevant24 ,Publicis
750,Ergo Interactive,New York,4200000,40.0,Ergo Interactive,Independent
751,BarrettSF,San Francisco,4200000,16.7,BarrettSF,Independent
752,Symmetri Marketing Group,Chicago,4200000,10.1,Symmetri Marketing Group,Independent
753,90octane,Denver,4186000,0.6,90octane,Independent
754,ADK America [Asatsu-DK],New York,4172000,22.4,ADK America ,Asatsu-DK
755,Trepoint,New York,4153000,-6.2,Trepoint,Independent
756,Schermer,Minneapolis,4130000,-7.8,Schermer,Independent
757,Go Local Interactive,"Overland Park, Kan.",4122000,30.6,Go Local Interactive,Independent
758,Catalyst Marketing Co.,"Fresno, Calif.",4102000,5.9,Catalyst Marketing Co.,Independent
759,AlPunto Advertising,"Tustin, Calif.",4100000,0.0,AlPunto Advertising,Independent
760,Grok,New York,4100000,28.1,Grok,Independent
761,Della Femina Advertising,New York,4100000,20.6,Della Femina Advertising,Independent
762,"Tom, Dick & Harry Creative Co.",Chicago,4100000,2.2,"Tom, Dick & Harry Creative Co.",Independent
763,Hirons & Co.,Indianapolis,4100000,-6.0,Hirons & Co.,Independent
764,Escape Pod,Chicago,4100000,7.9,Escape Pod,Independent
765,Joule* [WPP],London,4079000,4.0,Joule ,WPP
766,Krause Advertising*,Dallas,4070000,2.8,Krause Advertising,Independent
767,Mint Advertising,"Clinton, N.J.",4059000,0.0,Mint Advertising,Independent
768,Weintraub Advertising,St. Louis,4000000,0.0,Weintraub Advertising,Independent
769,GarrandPartners,"Portland, Maine",4000000,-5.1,GarrandPartners,Independent
770,Spike DDB* [Omnicom],"Brooklyn, N.Y.",4000000,0.0,Spike DDB ,Omnicom
771,Hoffman Agency,"San Jose, Calif.",4000000,-1.1,Hoffman Agency,Independent
772,Gold N Fish Marketing Group,"Armonk, N.Y.",3960000,6.1,Gold N Fish Marketing Group,Independent
773,JeffreyGroup,"Miami Beach, Fla.",3952000,25.6,JeffreyGroup,Independent
774,DDW,San Francisco,3900000,50.0,DDW,Independent
775,Civilian* [MDC Partners],Chicago,3896000,6.0,Civilian ,MDC Partners
776,Trigger,Los Angeles,3800000,-15.6,Trigger,Independent
777,Backe Digital Brand Marketing,"Radnor, Pa.",3766000,2.8,Backe Digital Brand Marketing,Independent
778,Henson Consulting,Chicago,3709000,35.4,Henson Consulting,Independent
779,Distillery Project,Chicago,3675000,13.4,Distillery Project,Independent
780,Miller Brooks,"Zionsville, Ind.",3632000,-9.1,Miller Brooks,Independent
781,Ready Set Rocket,New York,3618000,-9.8,Ready Set Rocket,Independent
782,BrandingBusiness,"Irvine, Calif.",3606000,-3.3,BrandingBusiness,Independent
783,EventNext,"Lake Orion, Mich.",3600000,33.3,EventNext,Independent
784,Unique Influence* [MDC Partners],"Austin, Texas",3600000,50.0,Unique Influence ,MDC Partners
785,Crossbow Group,"Westport, Conn.",3575000,4.4,Crossbow Group,Independent
786,R/P Marketing Public Relations,"Holland, Ohio",3564000,-1.2,R/P Marketing Public Relations,Independent
787,HMH,"Portland, Ore.",3508000,-19.2,HMH,Independent
788,JumboShrimp,San Francisco,3500000,0.0,JumboShrimp,Independent
789,Goldin Solutions*,New York,3500000,16.7,Goldin Solutions,Independent
790,KZSW Advertising,"Setauket, N.Y.",3500000,6.1,KZSW Advertising,Independent
791,Jones Advertising,Seattle,3500000,25.0,Jones Advertising,Independent
792,Meers Advertising,"Kansas City, Mo.",3495000,18.6,Meers Advertising,Independent
793,Tiziani Whitmyre,"Sharon, Mass.",3486000,1.8,Tiziani Whitmyre,Independent
794,Coates Kokes,"Portland, Ore.",3475000,33.0,Coates Kokes,Independent
795,Plan C Agency*,Los Angeles,3445000,0.0,Plan C Agency,Independent
796,Richter7*,Salt Lake City,3429000,-14.3,Richter7,Independent
797,Red House,"Alpharetta, Ga.",3400000,6.3,Red House,Independent
798,Innis Maggiore Group,"Canton, Ohio",3398000,-12.4,Innis Maggiore Group,Independent
799,Littlefield,"Tulsa, Okla.",3395000,-12.6,Littlefield,Independent
800,Cerrell Associates,Los Angeles,3354000,19.2,Cerrell Associates,Independent
801,BoomAgers*,New York,3330000,0.0,BoomAgers,Independent
802,AdFarm,"Kansas City, Mo.",3315000,1.9,AdFarm,Independent
803,Fraser Communications*,Los Angeles,3300000,-10.8,Fraser Communications,Independent
804,Manifold,San Francisco,3300000,32.0,Manifold,Independent
805,Walz Tetrick Advertising*,"Mission, Kan.",3280000,0.0,Walz Tetrick Advertising,Independent
806,Hispanic Group,Miami,3242000,-1.3,Hispanic Group,Independent
807,Matlock Advertising & Public Relations,Atlanta,3234000,9.0,Matlock Advertising & Public Relations,Independent
808,BlackWing Creative,Seattle,3200000,-22.5,BlackWing Creative,Independent
809,Grenadier*,"Boulder, Colo.",3200000,39.1,Grenadier,Independent
810,M45 Marketing Services*,"Freeport, Ill.",3172000,2.1,M45 Marketing Services,Independent
811,MDB Communications,Washington,3164000,-1.0,MDB Communications,Independent
812,ER Marketing*,"Kansas City, Mo.",3100000,6.3,ER Marketing,Independent
813,White Rhino Productions,"Lexington, Mass.",3050000,14.9,White Rhino Productions,Independent
814,Grady Britton,"Portland, Ore.",3032000,17.8,Grady Britton,Independent
815,Celtic Chicago,"Niles, Ill.",3002000,35.5,Celtic Chicago,Independent
816,AY Digital,New York,3000000,-42.3,AY Digital,Independent
817,Again Interactive,"Morristown, N.J.",2983000,-5.6,Again Interactive,Independent
818,Davis Harrison Dion,Chicago,2976000,5.6,Davis Harrison Dion,Independent
819,Sudden Impact Marketing,"Westerville, Ohio",2954000,-24.7,Sudden Impact Marketing,Independent
820,Nemer Fieger*,Minneapolis,2934000,0.0,Nemer Fieger,Independent
821,Trumpet,New Orleans,2855000,2.2,Trumpet,Independent
822,Launch Agency,"Carrollton, Texas",2850000,9.6,Launch Agency,Independent
823,Remerinc,Seattle,2833000,0.0,Remerinc,Independent
824,Elemento L2,Chicago,2800000,-20.0,Elemento L2,Independent
825,Science Project*,New York,2763000,25.0,Science Project,Independent
826,Axial*,"Boulder, Colo.",2717000,11.3,Axial,Independent
827,Glass Agency,"Sacramento, Calif.",2700000,3.8,Glass Agency,Independent
828,Renegade,New York,2700000,3.8,Renegade,Independent
829,Right Place Media,"Lexington, Ky.",2657000,28.3,Right Place Media,Independent
830,Ventura Associates International,New York,2614000,3.7,Ventura Associates International,Independent
831,Bigbuzz Marketing Group,New York,2609000,14.7,Bigbuzz Marketing Group,Independent
832,Pepper Group,"Palatine, Ill.",2600000,4.0,Pepper Group,Independent
833,Reality Rx Communication,"Somerset, N.J.",2600000,-7.1,Reality Rx Communication,Independent
834,McKee Wallwork & Co.,"Albuquerque, N.M.",2598000,-7.3,McKee Wallwork & Co.,Independent
835,Draft Agency,"Knoxville, Tenn.",2576000,64.4,Draft Agency,Independent
836,Abbi Agency,"Reno, Nev.",2510000,38.9,Abbi Agency,Independent
837,SMG (Shopper Marketing Group),"Porter Ranch, Calif.",2500000,25.0,SMG (Shopper Marketing Group),Independent
838,COG1,San Francisco,2500000,66.7,COG1,Independent
839,Reflex Group,New York,2500000,25.0,Reflex Group,Independent
840,SullivanPerkins,Dallas,2500000,0.0,SullivanPerkins,Independent
841,FRWD,Minneapolis,2500000,-28.6,FRWD,Independent
842,TriComB2B,"Dayton, Ohio",2488000,-19.3,TriComB2B,Independent
843,URI Global,"Torrance, Calif.",2473000,17.1,URI Global,Independent
844,Princeton Partners,"Princeton, N.J.",2460000,0.4,Princeton Partners,Independent
845,JMPR Public Relations,"Woodland Hills, Calif.",2451000,-3.5,JMPR Public Relations,Independent
846,Walrus,New York,2400000,14.3,Walrus,Independent
847,Hydrogen Advertising,Seattle,2379000,-20.7,Hydrogen Advertising,Independent
848,Ohlmann Group,"Dayton, Ohio",2350000,20.4,Ohlmann Group,Independent
849,Benedict Advertising & Marketing,"Daytona Beach, Fla.",2337000,17.3,Benedict Advertising & Marketing,Independent
850,Borenstein Group,"Fairfax, Va.",2300000,9.5,Borenstein Group,Independent
851,DGS Marketing Engineers,"Fishers, Ind.",2258000,-4.2,DGS Marketing Engineers,Independent
852,Tag Strategies*,Philadelphia,2246000,0.0,Tag Strategies,Independent
853,Object DC*,"Vienna, Va.",2239000,6.7,Object DC,Independent
854,Morrow Media*,"Forest Hills, N.Y.",2220000,0.0,Morrow Media,Independent
855,Cossette [BlueFocus Communication Group],"Quebec City, Quebec",2210000,72.1,Cossette ,BlueFocus Communication Group
856,David James Group,"Oakbrook Terrace, Ill.",2200000,1.8,David James Group,Independent
857,Inner Circle Labs*,San Francisco,2192000,9.3,Inner Circle Labs,Independent
858,Truth & Advertising,"Santa Ana, Calif.",2192000,-4.0,Truth & Advertising,Independent
859,Modern Marketing Partners,"Naperville, Ill.",2123000,3.8,Modern Marketing Partners,Independent
860,TMI,New York,2022000,104.2,TMI,Independent
861,Goda Advertising,"Inverness, Ill.",2000000,-33.3,Goda Advertising,Independent
862,Young Co.,"Laguna Beach, Calif.",1939000,22.6,Young Co.,Independent
863,Response Capture,"Portland, Ore.",1900000,35.7,Response Capture,Independent
864,Tipton & Maglione,"Great Neck, N.Y.",1877000,3.9,Tipton & Maglione,Independent
865,Greatest Common Factory*,"Austin, Texas",1825000,0.0,Greatest Common Factory,Independent
866,Division of Labor,"Sausalito, Calif.",1750000,26.1,Division of Labor,Independent
867,Holtzman Communications,New York,1750000,16.7,Holtzman Communications,Independent
868,FortyTwoEightyNine,"Rockford, Ill.",1750000,-7.9,FortyTwoEightyNine,Independent
869,Foster Marketing,"Lafayette, La.",1719000,-19.8,Foster Marketing,Independent
870,Diaz & Cooper,"Coral Gables, Fla.",1700000,70.0,Diaz & Cooper,Independent
871,Sacunas,"Harrisburg, Pa.",1683000,25.4,Sacunas,Independent
872,Heinzeroth Marketing Group,"Rockford, Ill.",1675000,18.8,Heinzeroth Marketing Group,Independent
873,FitzMartin,"Homewood, Ala.",1641000,-19.2,FitzMartin,Independent
874,Oink Ink,Philadelphia,1600000,23.1,Oink Ink,Independent
875,LP&M Advertising,"Syracuse, N.Y.",1573000,2.5,LP&M Advertising,Independent
876,Vizion Interactive,"Irving, Texas",1549000,7.7,Vizion Interactive,Independent
877,Boomm Marketing & Communications,"La Grange, Ill.",1530000,17.7,Boomm Marketing & Communications,Independent
878,Pilgrim,Denver,1503000,-17.5,Pilgrim,Independent
879,Forever Beta,"Brooklyn, N.Y.",1500000,200.0,Forever Beta,Independent
880,Jess3,"Sterling, Va.",1500000,-28.6,Jess3,Independent
881,Antarctic,New York,1500000,25.0,Antarctic,Independent
882,John Doe,New York,1475000,48.0,John Doe,Independent
883,Construction Marketing Advisors,"Naperville, Ill.",1469000,6.9,Construction Marketing Advisors,Independent
884,Simon Group,"Sellersville, Pa.",1466000,-8.6,Simon Group,Independent
885,TotalCom,"Tuscaloosa, Ala.",1452000,-4.8,TotalCom,Independent
886,Villing & Co.*,"South Bend, Ind.",1436000,0.0,Villing & Co.,Independent
887,Red7e,"Louisville, Ky.",1333000,-0.5,Red7e,Independent
888,Beyond Total Branding,Miami,1260000,0.0,Beyond Total Branding,Independent
889,MLT Creative,"Clarkston, Ga.",1250000,-16.7,MLT Creative,Independent
890,ENA Marketing Communications,"Shrewsbury, N.J.",1200000,-33.3,ENA Marketing Communications,Independent
891,Fancy Rhino,"Chattanooga, Tenn.",1170000,-15.4,Fancy Rhino,Independent
892,Winsper,Boston,1100000,-63.3,Winsper,Independent
893,J-U Carter*,"San Clemente, Calif.",1100000,0.0,J-U Carter,Independent
894,Sonnhalter,Cleveland,1088000,3.6,Sonnhalter,Independent
895,Freebairn & Co.,Atlanta,1050000,-19.2,Freebairn & Co.,Independent
896,Huntsinger & Jeffer,"Richmond, Va.",1049000,-17.7,Huntsinger & Jeffer,Independent
897,White Good,"Lancaster, Pa.",1027000,-6.7,White Good,Independent
898,Catalyst Marketing Communications,"Stamford, Conn.",1006000,-3.1,Catalyst Marketing Communications,Independent
899,Tzeffrey & Tzanetos,"San Anselmo, Calif.",1000000,0.0,Tzeffrey & Tzanetos,Independent
900,BSY Associates,"Holmdel, N.J.",1000000,0.0,BSY Associates,Independent
901,Hakuhodo* [Hakuhodo DY Holdings],Tokyo,1000000,,Hakuhodo ,Hakuhodo DY Holdings
902,Glyphix,"West Hills, Calif.",1000000,11.1,Glyphix,Independent
903,Munn Rabot,New York,964000,-11.9,Munn Rabot,Independent
904,Mandala,"Bend, Ore.",908000,-4.4,Mandala,Independent
905,Fusion B2B,"Aurora, Ill.",865000,-17.1,Fusion B2B,Independent
906,Media Pros of WNY*,"Orchard Park, N.Y.",853000,0.0,Media Pros of WNY,Independent
907,Mighty Fudge Studios,"Boulder, Colo.",761000,30.1,Mighty Fudge Studios,Independent
908,Oster & Associates,San Diego,585000,-3.9,Oster & Associates,Independent
909,TSA Communications,"Warsaw, Ind.",510000,2.2,TSA Communications,Independent
910,LP&G,"Tucson, Ariz.",495000,-2.3,LP&G,Independent
911,GoDiversity,New York,450000,80.0,GoDiversity,Independent
912,Hudson Media Services,"West Orange, N.J.",375000,5.6,Hudson Media Services,Independent
913,Graphicmachine,"Kansas City, Mo.",333000,7.6,Graphicmachine,Independent
914,Griff/SMC Medical Marketing Communications,"Boulder, Colo.",104000,38.8,Griff/SMC Medical Marketing Communications,Independent
