,AGENCY-COMPANY,HEADQUARTERS,2011-REVENUE,% CHG,AGENCY-NAME,AGENCY-OWNER
658,PriceWeber Marketing Communications,"Louisville, Ky.",544800,12.9,PriceWeber Marketing Communications,Independent
659,NFusion Group,"Austin, Texas",544800,-1.5,NFusion Group,Independent
660,Media Logic,"Albany, N.Y.",543400,-6.0,Media Logic,Independent
661,Carton Donofrio Partners,Baltimore,542600,-33.1,Carton Donofrio Partners,Independent
662,Baker Street Advertising*,San Francisco,542500,0.0,Baker Street Advertising*,Independent
663,Ymarketing,"Costa Mesa, Calif.",542200,97.4,Ymarketing,Independent
664,Grafik Marketing Communications,"Alexandria, Va.",540000,70.1,Grafik Marketing Communications,Independent
665,Magnani Continuum Marketing,Chicago,530000,6.0,Magnani Continuum Marketing,Independent
666,Sensis Agency,Los Angeles,529100,109.2,Sensis Agency,Independent
667,Being* [Omnicom],New York,527400,5.5,Being* ,Omnicom
668,Retail First,"Rolling Meadows, Ill.",523800,19.7,Retail First,Independent
669,Miller Brooks,"Zionsville, Ind.",523600,11.3,Miller Brooks,Independent
670,Bandy Carroll Hellige,"Louisville, Ky.",523300,5.8,Bandy Carroll Hellige,Independent
671,RP3 Agency,"Bethesda, Md.",520500,65.2,RP3 Agency,Independent
672,352 Media Group,"Newberry, Fla.",520300,43.1,352 Media Group,Independent
673,1stMovement,"Pasadena, Calif.",520000,5.8,1stMovement,Independent
674,Red Bricks Media*,San Francisco,520000,0.0,Red Bricks Media*,Independent
675,Trigger*,Los Angeles,520000,13.0,Trigger*,Independent
676,Barton F. Graf 9000,New York,520000,,Barton F. Graf 9000,Independent
677,KraftWorks NYC*,New York,519800,-10.0,KraftWorks NYC*,Independent
678,ADK America [Asatsu-DK],New York,516500,3.5,ADK America ,Asatsu-DK
679,Shine United,"Madison, Wis.",515000,22.6,Shine United,Independent
680,Barker/DZP,New York,513600,9.1,Barker/DZP,Independent
681,Tocquigny,"Austin, Texas",510000,-23.9,Tocquigny,Independent
682,Cashman & Katz Integrated Communications,"Glastonbury, Conn.",506500,8.1,Cashman & Katz Integrated Communications,Independent
683,Underscore Marketing,New York,503700,61.0,Underscore Marketing,Independent
684,Zehnder,New Orleans,503300,28.1,Zehnder,Independent
685,ESW Partners,Chicago,502900,5.1,ESW Partners,Independent
686,Spike DDB* [Omnicom],"Brooklyn, N.Y.",500000,100.0,Spike DDB* ,Omnicom
687,Hybrid Design,San Francisco,500000,25.0,Hybrid Design,Independent
688,Mile 9 Agency,"Calabasas, Calif.",500000,33.3,Mile 9 Agency,Independent
689,AlPunto Advertising*,"Tustin, Calif.",500000,0.0,AlPunto Advertising*,Independent
690,Latin3,"Fort Lauderdale, Fla.",500000,13.6,Latin3,Independent
691,Fly Communications*,New York,500000,63.9,Fly Communications*,Independent
692,Epic Media Group,"El Segundo, Calif.",500000,0.0,Epic Media Group,Independent
693,Alexander Marketing,"Grand Rapids, Mich.",500000,47.1,Alexander Marketing,Independent
694,Moses Anshell,Phoenix,500000,-28.6,Moses Anshell,Independent
695,Beeby Clark & Meyler,"Irvington, N.Y.",500000,16.3,Beeby Clark & Meyler,Independent
696,Omelet*,Los Angeles,495000,10.0,Omelet*,Independent
697,Renavatio Healthcare Communications*,"Newtown, Pa.",493800,20.4,Renavatio Healthcare Communications*,Independent
698,Seiter & Miller,New York,490000,-2.0,Seiter & Miller,Independent
699,Public Communications,Chicago,490000,-7.5,Public Communications,Independent
700,Dae Advertising,San Francisco,489200,0.1,Dae Advertising,Independent
701,Dojo [Grupo ABC],San Francisco,483100,61.0,Dojo ,Grupo ABC
702,GreenRubino*,Seattle,480700,-13.4,GreenRubino*,Independent
703,Orci,"Santa Monica, Calif.",480000,28.6,Orci,Independent
704,S2 Financial Marketing,Chicago,480000,-11.1,S2 Financial Marketing,Independent
705,Richter7,Salt Lake City,480000,23.1,Richter7,Independent
706,TDA Boulder,"Boulder, Colo.",477300,25.0,TDA Boulder,Independent
707,Terralever,"Tempe, Ariz.",475900,31.5,Terralever,Independent
708,Marca Hispanic [Marc USA],"Coconut Grove, Fla.",472600,5.0,Marca Hispanic ,Marc USA
709,R/P Marketing Public Relations,"Holland, Ohio",472600,-0.5,R/P Marketing Public Relations,Independent
710,LatinSphere,"Long Beach, Calif.",471900,-30.8,LatinSphere,Independent
711,Morsekode,Minneapolis,470000,88.0,Morsekode,Independent
712,KD&E,New York,468500,23.3,KD&E,Independent
713,Fixation Marketing,"Bethesda, Md.",465400,15.7,Fixation Marketing,Independent
714,SMM Advertising,"Smithtown, N.Y.",464800,-3.4,SMM Advertising,Independent
715,MediaMorphosis,"Long Island City, N.Y.",462600,21.1,MediaMorphosis,Independent
716,Hispanic Group,Miami,460800,27.2,Hispanic Group,Independent
717,Garrand,"Portland, Maine",459200,-8.0,Garrand,Independent
718,SKM Group,"Depew, N.Y.",456300,23.4,SKM Group,Independent
719,Spring Creek Group* [Interpublic],Seattle,451500,,Spring Creek Group* ,Interpublic
720,Weintraub Advertising,St. Louis,450000,-11.8,Weintraub Advertising,Independent
721,Bruce Clay*,"Moorpark, Calif.",450000,0.0,Bruce Clay*,Independent
722,Real Integrated*,"Bloomfield Hills, Mich.",449000,-0.1,Real Integrated*,Independent
723,Love Communications*,Salt Lake City,449000,0.0,Love Communications*,Independent
724,Mediasmith,San Francisco,442800,0.7,Mediasmith,Independent
725,Vox Collective,New York,441500,-39.1,Vox Collective,Independent
726,Glenn Group,"Reno, Nev.",440000,7.3,Glenn Group,Independent
727,Mass Hispanic Marketing,"Doral, Fla.",437600,0.0,Mass Hispanic Marketing,Independent
728,FingerPaint Marketing,"Saratoga Springs, N.Y.",431800,33.0,FingerPaint Marketing,Independent
729,M/C/C,Dallas,431100,-13.3,M/C/C,Independent
730,GdB,Minneapolis,430000,0.0,GdB,Independent
731,Masterminds,"Egg Harbor Township, N.J.",429700,22.6,Masterminds,Independent
732,Tender Creative*,New York,423000,11.9,Tender Creative*,Independent
733,Social Media Group,Toronto,420000,20.0,Social Media Group,Independent
734,Bodden Partners,New York,417900,-55.0,Bodden Partners,Independent
735,Two by Four,Chicago,413900,3.3,Two by Four,Independent
736,CreativeOnDemand*,"Coconut Grove, Fla.",410700,3.7,CreativeOnDemand*,Independent
737,Bulldog Drummond*,San Diego,410000,0.0,Bulldog Drummond*,Independent
738,Siboney USA* [Interpublic],"Coral Gables, Fla.",410000,2.5,Siboney USA* ,Interpublic
739,Rabinovici & Associates,"North Miami Beach, Fla.",409500,-17.9,Rabinovici & Associates,Independent
740,Davis & Co.*,Washington,409400,-3.3,Davis & Co.*,Independent
741,CooperKatz & Co.,New York,406000,3.9,CooperKatz & Co.,Independent
742,Escape Pod,Chicago,400000,33.3,Escape Pod,Independent
743,CHI & Partners* [WPP],London/New York,400000,100.0,CHI & Partners* ,WPP
744,Elite SEM,New York,400000,33.3,Elite SEM,Independent
745,Brooklyn Brothers,New York,400000,17.6,Brooklyn Brothers,Independent
746,GRP Media,Chicago,400000,14.3,GRP Media,Independent
747,Saeshe,Los Angeles,400000,33.3,Saeshe,Independent
748,Gertrude,Chicago,400000,6.7,Gertrude,Independent
749,Johnson Gray Advertising*,"Irvine, Calif.",400000,-7.8,Johnson Gray Advertising*,Independent
750,Tiziani & Whitmyre,"Sharon, Mass.",399000,4.8,Tiziani & Whitmyre,Independent
751,Copacino & Fujikado,Seattle,397000,2.5,Copacino & Fujikado,Independent
752,Canyon Communications,"Mesa, Ariz.",390400,,Canyon Communications,Independent
753,Robinson & Maites*,Chicago,390300,19.4,Robinson & Maites*,Independent
754,Launch Agency,"Carrollton, Texas",385000,12.4,Launch Agency,Independent
755,TargetCom* [MDC Partners],Chicago,384300,-22.4,TargetCom* ,MDC Partners
756,LKM,"Charlotte, N.C.",381800,35.6,LKM,Independent
757,Wexley School for Girls,Seattle,380000,52.0,Wexley School for Girls,Independent
758,ME&V,"Cedar Falls, Iowa",376700,9.6,ME&V,Independent
759,Jar Group,"Brooklyn, N.Y.",375000,29.3,Jar Group,Independent
760,Travers Collins & Co.,"Buffalo, N.Y.",366000,-35.0,Travers Collins & Co.,Independent
761,Muse Communications,"Culver City, Calif.",365400,34.4,Muse Communications,Independent
762,Cultivator Advertising & Design*,Denver,365000,0.0,Cultivator Advertising & Design*,Independent
763,Stratagem Healthcare Communications*,San Francisco,362500,0.0,Stratagem Healthcare Communications*,Independent
764,Stephan & Brady,"Madison, Wis.",361700,-4.8,Stephan & Brady,Independent
765,Sullivan Perkins*,Dallas,360000,0.0,Sullivan Perkins*,Independent
766,Spring O'Brien,New York,360000,-12.2,Spring O'Brien,Independent
767,Curiosity,Cincinnati,354100,46.7,Curiosity,Independent
768,Firehouse Agency,Dallas,350100,-5.7,Firehouse Agency,Independent
769,Nail Communications,"Providence, R.I.",350000,25.0,Nail Communications,Independent
770,Agent 16,New York,350000,2.9,Agent 16,Independent
771,FoodMinds,Chicago,348300,-38.3,FoodMinds,Independent
772,"Stiegler, Wells, Brunswick & Roth*","Bethlehem, Pa.",348000,-4.9,"Stiegler, Wells, Brunswick & Roth*",Independent
773,Backe Digital Brand Marketing,"Radnor, Pa.",347100,19.8,Backe Digital Brand Marketing,Independent
774,Associated Integrated Marketing*,"Wichita, Kan.",342000,-6.6,Associated Integrated Marketing*,Independent
775,Littlefield Brand Development,"Tulsa, Okla.",340400,-6.4,Littlefield Brand Development,Independent
776,Portent,Seattle,340000,36.0,Portent,Independent
777,"Tom, Dick & Harry Advertising",Chicago,337400,0.7,"Tom, Dick & Harry Advertising",Independent
778,Glass Agency,"Sacramento, Calif.",334000,9.1,Glass Agency,Independent
779,Matlock Advertising & Public Relations,Atlanta,332900,-14.9,Matlock Advertising & Public Relations,Independent
780,Bradshaw Advertising,"Portland, Ore.",332900,1.2,Bradshaw Advertising,Independent
781,LatinMedios.com,"Aventura, Fla.",332400,-11.6,LatinMedios.com,Independent
782,Mindpower,Atlanta,332200,19.8,Mindpower,Independent
783,Kilgannon*,Atlanta,331000,-5.8,Kilgannon*,Independent
784,PanaVista [Hyper Marketing],"Irving, Texas",330400,-10.3,PanaVista ,Hyper Marketing
785,N-tara Interactive,"Johnson City, Tenn.",330000,-4.6,N-tara Interactive,Independent
786,Brogan Tennyson Group,"Dayton, N.J.",330000,0.0,Brogan Tennyson Group,Independent
787,Mutt Industries,"Portland, Ore.",321300,156.0,Mutt Industries,Independent
788,Dotbox* [MDC Partners],New York,320000,52.4,Dotbox* ,MDC Partners
789,CBD Marketing,Chicago,320000,7.9,CBD Marketing,Independent
790,Turkel,Miami,320000,-11.1,Turkel,Independent
791,PanCom International,Los Angeles,320000,,PanCom International,Independent
792,AY Digital,New York,318000,27.2,AY Digital,Independent
793,MDB Communications,Washington,316400,4.9,MDB Communications,Independent
794,Camp & King*,San Francisco,315000,,Camp & King*,Independent
795,Perich & Partners*,"Ann Arbor, Mich.",312000,-13.3,Perich & Partners*,Independent
796,LiveAreaLabs,Seattle,310000,106.7,LiveAreaLabs,Independent
797,Grok,New York,310000,55.0,Grok,Independent
798,Inventiva,San Antonio,310000,-24.4,Inventiva,Independent
799,U.S. Media Consulting*,Miami,305700,16.9,U.S. Media Consulting*,Independent
800,Middleberg Communications,New York,305000,-7.6,Middleberg Communications,Independent
801,Michael Walters Advertising*,Chicago,302000,0.0,Michael Walters Advertising*,Independent
802,McKee Wallwork Cleveland,"Albuquerque, N.M.",301200,-2.6,McKee Wallwork Cleveland,Independent
803,Joule* [WPP],London,300000,100.0,Joule* ,WPP
804,Innis Maggiore,"Canton, Ohio",297900,-4.5,Innis Maggiore,Independent
805,Hoffman Agency,"San Jose, Calif.",296400,-12.8,Hoffman Agency,Independent
806,LaGrant Communications,Los Angeles,294900,42.1,LaGrant Communications,Independent
807,Munn Rabot,New York,291700,12.7,Munn Rabot,Independent
808,Gate6,Phoenix,290300,52.2,Gate6,Independent
809,Asher Media,"Addison, Texas",290000,-1.5,Asher Media,Independent
810,K. Fernandez & Associates,San Antonio,289100,-3.5,K. Fernandez & Associates,Independent
811,Brandner Communications,"Federal Way, Wash.",284400,2.0,Brandner Communications,Independent
812,Remerinc*,Seattle,283300,13.3,Remerinc*,Independent
813,Chemistry Communications,Pittsburgh,282600,-3.6,Chemistry Communications,Independent
814,Davis Harrison Dion,Chicago,282200,5.0,Davis Harrison Dion,Independent
815,Schermer,Minneapolis,280000,-27.3,Schermer,Independent
816,Ventura Associates,New York,279800,5.8,Ventura Associates,Independent
817,KZS Advertising,"Smithtown, N.Y.",275000,14.6,KZS Advertising,Independent
818,Walz Tetrick Advertising,"Mission, Kan.",272900,20.7,Walz Tetrick Advertising,Independent
819,Plan C Agency,Los Angeles,270000,22.7,Plan C Agency,Independent
820,Nemer Fieger,Minneapolis,265200,-23.0,Nemer Fieger,Independent
821,Bell Pottinger Group [Chime Communications],"Tampa, Fla.",263300,-17.3,Bell Pottinger Group ,Chime Communications
822,Roth Partners,"Mamaroneck, N.Y.",258500,182.5,Roth Partners,Independent
823,Allied Media Corp.,"McLean, Va.",250000,,Allied Media Corp.,Independent
824,Schaefer Advertising*,"Fort Worth, Texas",247000,12.3,Schaefer Advertising*,Independent
825,Sub Rosa*,New York,243000,21.5,Sub Rosa*,Independent
826,MarketingLab,Minneapolis,242700,-24.0,MarketingLab,Independent
827,Meyer & Wallis,Milwaukee,242500,-7.7,Meyer & Wallis,Independent
828,LimeGreen,Chicago,240400,-9.2,LimeGreen,Independent
829,Leopold Ketel & Partners*,"Portland, Ore.",240000,-0.4,Leopold Ketel & Partners*,Independent
830,Dynamit,"Columbus, Ohio",240000,71.4,Dynamit,Independent
831,Walker Sands Communications,Chicago,240000,9.1,Walker Sands Communications,Independent
832,Submit Express*,"Burbank, Calif.",237500,0.0,Submit Express*,Independent
833,CTI Media*,Atlanta,237400,5.6,CTI Media*,Independent
834,Thunder Tech*,Cleveland,233800,11.3,Thunder Tech*,Independent
835,VSBrooks Advertising,"Coral Gables, Fla.",230000,-36.1,VSBrooks Advertising,Independent
836,Richards/Carlberg [Richards Group],Houston,230000,9.5,Richards/Carlberg ,Richards Group
837,ASB Communications,New York,230000,64.3,ASB Communications,Independent
838,Siddall,"Richmond, Va.",229000,21.7,Siddall,Independent
839,Creative Department,Cincinnati,228500,-4.1,Creative Department,Independent
840,Mason,"Bethany, Conn.",226700,23.7,Mason,Independent
841,Crossbow Group,"Westport, Conn.",225000,-10.9,Crossbow Group,Independent
842,Shaw Co.*,St. Louis,220400,-4.2,Shaw Co.*,Independent
843,Hobbs/Herder Advertising,"Newport Beach, Calif.",220000,-46.3,Hobbs/Herder Advertising,Independent
844,GCG Marketing*,"Fort Worth, Texas",220000,-2.3,GCG Marketing*,Independent
845,Go Local,"Overland Park, Kan.",217800,,Go Local,Independent
846,Steak* [Dentsu],London,217300,69.1,Steak* ,Dentsu
847,Rosie Labs,New York,210000,162.5,Rosie Labs,Independent
848,Anderson Communications,Atlanta,210000,-12.5,Anderson Communications,Independent
849,Coates Kokes,"Portland, Ore.",207900,-0.3,Coates Kokes,Independent
850,Truth Agency,"Santa Ana, Calif.",203400,5.2,Truth Agency,Independent
851,Clear Agency,"St. Petersburg, Fla.",202700,-21.1,Clear Agency,Independent
852,Archibald Ingall Stretton* [Havas],London,202300,,Archibald Ingall Stretton* ,Havas
853,Glyphix Advertising*,"West Hills, Calif.",200000,0.0,Glyphix Advertising*,Independent
854,Borenstein Group,"Fairfax, Va.",200000,0.0,Borenstein Group,Independent
855,Neighbor,"Santa Monica, Calif.",200000,11.1,Neighbor,Independent
856,Porcaro Communications,"Anchorage, Alaska",200000,-9.1,Porcaro Communications,Independent
857,Fusion B2B,"Naperville, Ill.",198600,-5.4,Fusion B2B,Independent
858,Vizeum* [Aegis Group],New York,195000,30.0,Vizeum* ,Aegis Group
859,Red7e,"Louisville, Ky.",190900,14.4,Red7e,Independent
860,Goodman Marketing Partners,"San Rafael, Calif.",190500,43.8,Goodman Marketing Partners,Independent
861,Villing & Co.*,"South Bend, Ind.",189500,-3.6,Villing & Co.*,Independent
862,BrandForce/KLM,San Francisco,180000,20.0,BrandForce/KLM,Independent
863,Goda Advertising,"Inverness, Ill.",180000,-10.0,Goda Advertising,Independent
864,Martz Agency*,"Scottsdale, Ariz.",180000,3.4,Martz Agency*,Independent
865,Tipton & Maglione,"Great Neck, N.Y.",175000,-7.9,Tipton & Maglione,Independent
866,Freebairn & Co.,Atlanta,172500,-9.2,Freebairn & Co.,Independent
867,"Latorra, Paul & McCann Advertising","Syracuse, N.Y.",170100,15.0,"Latorra, Paul & McCann Advertising",Independent
868,Ohlmann Group*,"Dayton, Ohio",170000,0.5,Ohlmann Group*,Independent
869,Renegade,New York,170000,-32.0,Renegade,Independent
870,Stoltz Marketing Group,"Boise, Idaho",170000,,Stoltz Marketing Group,Independent
871,Meers Advertising,"Kansas City, Mo.",166300,55.5,Meers Advertising,Independent
872,Time Advertising*,"Millbrae, Calif.",155000,0.0,Time Advertising*,Independent
873,Jones Advertising,Seattle,150000,0.0,Jones Advertising,Independent
874,Demi & Cooper,"Elgin, Ill.",150000,36.4,Demi & Cooper,Independent
875,Ideal Promotions,Chicago,150000,7.1,Ideal Promotions,Independent
876,Trumpet,New Orleans,146200,-21.4,Trumpet,Independent
877,Makin' It Work Pronto*,"Winston-Salem, N.C.",144000,0.0,Makin' It Work Pronto*,Independent
878,OneWorld Communications,San Francisco,142800,0.7,OneWorld Communications,Independent
879,Hanapin Marketing,"Bloomington, Ind.",141500,14.7,Hanapin Marketing,Independent
880,TotalCom*,"Tuscaloosa, Ala.",138000,4.5,TotalCom*,Independent
881,Marquardt & Roche and Partners,"Stamford, Conn.",132000,3.4,Marquardt & Roche and Partners,Independent
882,Huntsinger & Jeffer,"Richmond, Va.",131300,19.3,Huntsinger & Jeffer,Independent
883,Oink Ink,New York,130000,-7.1,Oink Ink,Independent
884,Blue Interactive Agency,"Fort Lauderdale, Fla.",130000,18.2,Blue Interactive Agency,Independent
885,Hydrogen Advertising,Seattle,129800,46.4,Hydrogen Advertising,Independent
886,Lortz Direct Marketing,Omaha,129200,-15.3,Lortz Direct Marketing,Independent
887,Mandala,"Bend, Ore.",129200,13.9,Mandala,Independent
888,Brand Arc*,Los Angeles,126000,20.0,Brand Arc*,Independent
889,Emerging Marketing,"Columbus, Ohio",126000,12.9,Emerging Marketing,Independent
890,Touchdown Media,"Metuchen, N.J.",125000,-16.7,Touchdown Media,Independent
891,N&A Advertising,Atlanta,125000,0.0,N&A Advertising,Independent
892,Steel Branding,"Austin, Texas",121900,20.3,Steel Branding,Independent
893,ScreenPlay InterActive*,"Clark, N.J.",120000,-7.7,ScreenPlay InterActive*,Independent
894,Sid Lee,Montreal,111600,,Sid Lee,Independent
895,T.D. Wang Advertising Group,Seattle,110800,20.3,T.D. Wang Advertising Group,Independent
896,J-U Carter,"San Clemente, Calif.",110000,10.0,J-U Carter,Independent
897,Object DC,"Vienna, Va.",106400,-46.3,Object DC,Independent
898,FPO Marketing*,San Antonio,100800,8.3,FPO Marketing*,Independent
899,White Good,"Lancaster, Pa.",97200,11.0,White Good,Independent
900,Beyond Total Branding,Miami,95000,35.7,Beyond Total Branding,Independent
901,Kinzie & Green,"Wausau, Wis.",82900,13.4,Kinzie & Green,Independent
902,LP&G,"Tucson, Ariz.",81800,63.1,LP&G,Independent
903,I Imagine Studio*,"Evanston, Ill.",77500,25.0,I Imagine Studio*,Independent
904,Spitfire Interactive*,"Westport, Conn.",77500,7.6,Spitfire Interactive*,Independent
905,CGSM,"Wilton, Conn.",76000,-52.8,CGSM,Independent
906,WalkerTek Interactive Marketing,"Fairfield, N.J.",60900,-28.9,WalkerTek Interactive Marketing,Independent
907,ENA Healthcare Communications,"Fair Haven, N.J.",60000,-14.3,ENA Healthcare Communications,Independent
908,Condon & Root,"Barrington, Ill.",55000,0.0,Condon & Root,Independent
909,Tri-State Advertising Co.,"Warsaw, Ind.",52200,16.1,Tri-State Advertising Co.,Independent
910,Mighty Fudge Studios,"Boulder, Colo.",40000,-33.3,Mighty Fudge Studios,Independent
911,Hudson Media Services,New York,32500,4.8,Hudson Media Services,Independent
912,Dirigo Agency,"Rockville, Md.",25000,0.0,Dirigo Agency,Independent
